lifetime_spend_groceries,lifetime_spend_electronics,percentage_of_products_bought_promotion,age,has_loyalty_card,years_as_customer,dependents_home,total_spend,pct_groceries,pct_electronics,pct_vegetables,pct_nonalcohol_drinks,pct_alcohol_drinks,pct_meat,pct_fish,pct_hygiene,pct_videogames,pct_petfood
9842.0,2173.0,0.6308553294317327,35.0,1.0,6.0,3.0,15737.429886572958,0.6253880086136753,0.13807845384246253,0.019761803564199654,0.012263755909615863,0.04390805872302882,0.02681505178164712,0.0359652116313087,0.030818246715874062,0.04787502706704836,0.019126375796862046
10232.0,2309.0,0.5897405207838152,67.0,1.0,15.0,1.0,16759.0,0.6105376179334231,0.13777671616578127,0.020168267676064992,0.016707440678397037,0.0355033114415937,0.026135210775492506,0.04898860284629988,0.06366728287089156,0.013425621973711903,0.027089921671400907
8793.0,3285.0,0.074966511144387,46.0,1.0,18.0,1.0,16012.400865937387,0.5491368857615443,0.20515349365707644,0.1385800920624209,0.029789411407739864,0.017548898544182186,0.0026229670421909317,0.005833033168234679,0.03828282849673907,0.010117158591307879,0.0029352250234041376
6520.0,3754.0,0.3058264810330052,54.0,1.0,10.0,0.0,15375.429886572958,0.42405318132200404,0.24415577341760783,0.018991338795402633,0.030763367295292623,0.059380453151378784,0.04247035696369151,0.05736424937515453,0.038307871748260794,0.04900219943318095,0.03551120199414328
8225.0,2873.0,0.0219439132124308,86.0,1.0,5.0,0.0,15386.658702342469,0.534553999387302,0.18672019942124238,0.05296796468093022,0.032690657956451416,0.012933282173625908,0.060052023760956474,0.029808856375800292,0.044064147305117415,0.002144715134319874,0.044064147305117415
13396.0,1321.0,0.0849881318023555,69.0,1.0,16.0,1.0,18868.929886572958,0.7099501672608107,0.07000926925586227,0.02326576018419647,0.017277079316738154,0.000264985879091076,0.03688603436947777,0.027717522952926548,0.03550810779820418,0.03992965616540503,0.039191411517570135
37795.0,2130.0,-0.0255236179443299,47.0,1.0,15.0,2.0199051720344254,44115.0,0.8567380690088676,0.04828289686437063,0.014416864979220527,0.0023121387230825375,0.0070270882760351625,0.020174543760229983,0.019131814532173153,0.019086478478779378,0.0009520571212692801,0.011878045989169113
32925.0,5770.0,0.1165796006586249,54.0,1.0,20.0,2.5,46680.0,0.7053341887203638,0.12360754043785875,0.023200514089116296,0.016259640067995632,0.03721079683545245,0.02784918588721254,0.020479862852442455,0.03108397594026569,0.007969151653879281,0.007005141373168078
25539.0,1089.0,-0.1848199878391639,26.0,1.0,-2.0,2.0,33662.5,0.7586780519608525,0.03235053833687178,0.026943928624006155,0.03679168202958283,0.0266171555094923,0.03425176373040694,0.028577794196575437,0.035796509362654265,0.010219086490251508,0.009773486788641704
8371.0,205.0,0.0615688647714884,48.0,1.0,12.0,1.0,12165.0,0.6881216548448693,0.016851623371544402,0.01792026290242283,0.031154952477147946,0.025976160904429422,0.040526099132543375,0.12429099774524457,0.02046855716836369,0.007727085838659385,0.026962597394471047
37097.0,2598.0,0.4942214328019912,39.0,1.0,19.0,2.0,45729.0,0.8112357567162288,0.05681296320319062,0.006188633020208986,0.0053795184557293655,0.015438780608719237,0.027181875774274805,0.014870213617463287,0.049290384549650366,0.005751273796165948,0.00785059807157253
26555.0,7141.0,0.2274411335550715,67.0,1.0,17.0,3.0,42772.728107918265,0.6208395188381748,0.16695217488320113,0.031024441404566293,0.008860786203715618,0.04297130618055226,0.04145164627754035,0.03340913848313883,0.03338575910001557,0.012221060704318,0.008884165586838879
1806.0,1248.0,0.1269068530725506,80.0,1.0,13.0,2.0,6762.0,0.2670807413918849,0.18456077810469124,0.29029872389383726,0.05885832506864352,0.04806270263143001,0.008133688137626617,0.006950606226699109,0.0879917171252334,0.01863354009710825,0.02942916253432176
8496.0,1068.0,0.4197566063956281,36.0,1.0,12.0,2.0,12432.0,0.6833976779005979,0.08590733521631809,0.022844272660519045,0.0013674388564395201,0.05373230330009409,0.035875160586589766,0.05091698800742449,0.030646717900203364,0.013754826144185762,0.021557271383870084
10440.0,3659.0,0.2426026354063847,85.0,1.0,10.0,3.0,19960.0,0.5230460895638973,0.18331663234811305,0.09849699349450404,0.047895791343207456,0.015230460845538772,0.018436873655125884,0.013326653239846427,0.0819138272449207,0.004759519014230867,0.01357715424059542
16221.0,1325.0,0.0899605382861564,71.0,1.0,7.0,2.0,23002.054487367684,0.7051978743198132,0.05760354993365098,0.0873400240126074,0.01908525163839455,0.007694964783589602,0.00508887094946591,0.0037822708258321773,0.09177441049806583,0.0034779501846732667,0.018954828506469304
3836.0,40.0,0.5893278251634426,50.0,1.0,7.0,1.0,8173.0,0.46935029402483425,0.004894163649893996,0.02838614916938518,0.03682858146545232,0.05836290152498591,0.1544108631541556,0.08515844750815554,0.05713936061251241,0.05310167560134986,0.052367551053865764
9339.0,300.0,0.8021778732399719,33.0,1.0,10.0,2.0,12801.0,0.7295523730212299,0.023435668905275615,0.006874462878880846,0.019061010709624165,0.08069681993049903,0.039606280449915786,0.036481524595879035,0.024685571246890314,0.010702288800075864,0.028903991649839922
29112.0,5704.0,0.1829629326719151,29.0,1.0,1.0,5.0,42924.58090837973,0.678212793604596,0.13288423243750397,0.03513138543403857,0.022434697727439747,0.03608654909636985,0.031240840760640397,0.02773657611584611,0.020664150450923215,0.014117784862750246,0.0014909871802244485
33106.0,2893.0,0.0941141673878209,66.0,1.0,8.0,1.0,41362.0,0.8003964972670652,0.06994342616424877,0.012426865208580665,0.01909965664353838,0.010927904813771325,0.019196363765784142,0.030728688093591493,0.01994584396318881,0.007422271632362382,0.009912480030190804
10551.0,8499.375,0.2335421656467491,49.0,1.0,10.0,1.0,23367.804886572958,0.4515186602277176,0.36372158210339844,0.0016689629181007473,0.02084063951577087,0.058328114291572274,0.02982736292092874,0.018529767783015988,0.02310871732754881,0.03224221902766975,0.0002139696048847112
10375.0,454.0,0.9843236778987561,54.0,1.0,12.0,0.0,12705.030421332736,0.816605673050495,0.035733877162884314,0.00747735315082381,0.007398644170288822,0.01338052669094787,0.03825256454000391,0.0577723917126808,0.0030696502408645112,0.016924825247108425,0.0033844861630044614
14037.0,8499.375,0.3376005577176389,52.0,1.0,12.0,0.0,27582.804886572958,0.5089040076537928,0.3081403433819517,0.003262902378630858,0.021788936995079396,0.04865349991247346,0.026030710087299513,0.03505807333484488,0.008954854305798022,0.0273152018781165,0.011891466446565793
31548.0,4885.0,0.0503315349347742,47.0,1.0,14.0,4.5,43111.83216950246,0.731771264157502,0.11330996023232526,0.022708383023018718,0.025143909292086097,0.007121014900987483,0.0419374428045126,0.020899134937425807,0.014891503473726267,0.011640242204631442,0.01057714265423548
7706.0,1395.0,0.2457068193430098,35.0,1.0,9.0,2.0,11550.0,0.6671861414096438,0.12077921973351326,0.02701298677910834,0.009870129784674202,0.05619047570397857,0.048571428150896725,0.05463203415903001,0.0011255411157961809,0.010043289956335152,0.004588744549015199
8856.0,862.0,0.9843236778987561,29.0,1.0,9.0,4.5,12251.0,0.7228797590165721,0.07036160256010446,0.011754142423033692,0.003754795496246874,0.05403640475033545,0.048077707549769755,0.027997714243753864,0.040812994524422545,0.013713166160205974,0.006611705112956452
11036.0,446.0,0.4584183117437898,31.0,1.0,12.0,1.0,14444.0,0.7640542733034182,0.0308778729515517,0.03115480454752974,0.006577125404478501,0.010246469051187559,0.031916366436469355,0.024993076537018304,0.04763223450822325,0.01966214331444099,0.032885627022392505
21035.0,4355.0,0.1970857982962765,81.0,1.0,18.0,3.5,31053.0,0.6773902660696542,0.1402440983471996,0.022864135436627263,0.00879142109042147,0.020126879785763437,0.050140082922293876,0.026728496355493844,0.01912858654838957,0.014491353445749675,0.020094676778106214
5241.0,2848.0,0.1318202582444303,32.0,1.0,12.0,2.0,13167.0,0.3980405529122765,0.216298319918749,0.17786891336015104,0.04404951739918343,0.018986860947923893,0.0034935824144179967,0.021341231705466458,0.07875749921198831,0.022024758699591716,0.019138755835507285
9973.0,3875.0,0.1108472703578988,70.0,1.0,21.0,4.0,20989.0,0.4751536496490845,0.18462051462851725,0.057458668552772076,0.040830911235261745,0.06007908876040264,0.07079898960980041,0.05741102454899697,0.02953928234056276,0.014912573181606683,0.009195292728594536
8375.0,3406.0,0.1321238480605895,53.0,1.0,15.0,1.0,15177.0,0.5518218320364906,0.22441852655716857,0.10357778148792396,0.020096198062224433,0.028859458200833774,0.005468801439884026,0.0044145746562919246,0.04928510213293074,0.009949265270150456,0.0021084535671842025
13355.0,673.0,0.5990170831946777,57.0,1.0,9.0,1.0,16297.32342555538,0.8194597093846973,0.041295124254279385,0.03356379341321074,0.004847421717812885,0.011903795104502528,0.045897106897772634,0.024563752749194964,0.006504135469470453,0.010983398575803879,0.000981756297278559
12155.0,2559.0,0.0586036965773658,66.0,1.0,16.0,2.0,18896.0,0.6432578289412688,0.13542548615884056,0.11076418230967304,0.032864098047924964,0.021697713687035807,0.0023814563802844178,0.004180778978721534,0.032123200507392036,0.008255715451652648,0.009049534245080787
16752.0,466.0,0.1964968506860476,46.0,1.0,11.0,3.0,22803.0,0.7346401757021437,0.02043590746640395,0.07621804115152374,0.037231943002096465,0.0007455159376155946,0.0016225935112810003,0.002850502114412568,0.0988466425520912,0.009998684339785622,0.017409989837258298
7863.0,2525.0,0.276803492086756,80.0,1.0,13.0,0.0,14663.429886572958,0.5362319735014256,0.1721970918340455,0.0017731185693802705,0.042418451929020315,0.06928801794193672,0.044191570498400584,0.0338938434223844,0.027415140957341103,0.05138155856186862,0.021209225964510157
9961.0,1725.0,0.0597959273288908,51.0,1.0,15.0,3.0,15834.0,0.6290892975300664,0.10894278066854376,0.11178476625120143,0.04370342273775785,0.028293545356236294,0.002715675112317323,0.008020714866611628,0.043135025621226314,0.008210180572122139,0.016104584968393426
5836.0,211.0,0.2278466768695096,66.0,1.0,10.0,2.0,11288.0,0.5170092087437171,0.018692416560130966,0.11676116126186073,0.031537916091974524,0.02852586792588707,0.009390503106037357,0.007618710067162385,0.1884301896843534,0.026488305931180848,0.05554571176873041
4804.0,8499.375,0.3454144786395181,70.0,1.0,5.0,1.0,18383.804886572958,0.2613169582417086,0.46232948000741503,0.008757708217509385,0.018984100421806056,0.06734188057935787,0.03383412739932197,0.07838420833186971,0.008213751185365945,0.04098334850283953,0.01985443167323556
13382.0,1799.0,0.13208322630811,56.0,1.0,10.0,1.0,20258.0,0.6605785336134933,0.08880442250565493,0.09428373929171814,0.027001678216005142,0.007996840714794942,0.005232500714618912,0.0012340803572214415,0.09413564964885156,0.0030111560716203174,0.017721393929699902
9583.0,8499.375,0.2191056596387716,51.0,1.0,9.0,0.0,22204.804886572958,0.4315732565899476,0.3827718822632981,0.006079765171620883,0.015402071768106238,0.0647607579021543,0.04481012107972429,0.005584376898377701,0.0019365177954051703,0.03393093913810776,0.013150306889728134
16686.0,1281.0,0.1313530667384041,74.0,1.0,6.0,1.0,22497.0,0.741698889888879,0.05694092520362303,0.04369471465664437,0.006978708241193455,0.008134417886231862,0.04280570723738406,0.03453793823826315,0.03924967756034281,0.013112859434089614,0.01284615720831152
27734.0,2269.0,0.0303707864934123,28.0,1.0,0.0,1.0,34485.5,0.804222062013826,0.06579576904555315,0.05950326931752978,0.015600759694362096,0.014643835772588957,0.0023488132625340704,0.0029867625437161632,0.008206347571569654,0.005248582722452676,0.021443795156098087
14670.0,5754.0,0.4541855193746511,62.0,1.0,12.0,4.0,27805.0,0.5276029472123612,0.20694119688206725,0.008343823023399305,0.03801474541264253,0.039920877396436336,0.03988491264202513,0.06559971204603592,0.048516453700714064,0.011544686165996453,0.013630641921846279
26331.0,740.0,0.7758343929075089,50.0,1.0,20.0,1.0,32475.981727234976,0.8107838013974475,0.022786070146751405,0.010376899512777328,0.015611537249193192,0.02592685278860092,0.0304840668179512,0.0344562331002903,0.02740486814947128,0.005634370908580981,0.016535296849737167
21442.0,1043.0,0.2630513932327908,28.0,1.0,7.0,2.7908149210170716,26243.0,0.8170559737184926,0.03974393156367819,0.04260183651792159,0.003772434539601286,0.04820333022823865,0.018176275508988014,0.008688031060899932,0.011012460423684561,0.0014861105762065672,0.009259612051748611
6273.0,430.0,-0.2178053773779392,34.0,1.0,6.0,2.0,10218.0,0.613916611725224,0.042082598922660024,0.020356233897472757,0.028479154154637365,0.05137991728929422,0.05275004841700873,0.078684673334462,0.06919162194958288,0.011841847603818286,0.03131728291918886
8073.0,1372.0,0.609052506679316,25.0,1.0,-3.0,0.0,12673.0,0.6370235884398044,0.10826165779009188,0.009705673402464504,0.02398800580771715,0.10463189375339783,0.028959204379711164,0.02043714968486428,0.018701175580358435,0.0347983900039581,0.013493253266840897
10842.0,8499.375,0.3770638581540876,86.0,1.0,5.0,0.0,24887.804886572958,0.4356350431807582,0.3415076180718001,0.0036564092353301046,0.03254606022656467,0.06995393932648035,0.02724225781927265,0.038693649380471325,0.006227949796441387,0.030273054894934943,0.014264014049914144
39047.0,6045.0,0.7467978428414461,45.0,1.0,17.0,2.0,48878.0,0.7988665641006863,0.1236752728759866,0.004460084282376357,0.021052416176904915,0.011375260830280984,0.018556405706951173,0.003437129171739578,0.005257989268673045,0.005462580290800401,0.007856295249690464
1441.0,3934.0,0.2823858766171893,73.0,1.0,13.0,4.5,10084.0,0.14289964158171717,0.3901229632078247,0.04016263347716548,0.05087266907107627,0.027568424954696302,0.15043633329595069,0.09083696855576193,0.05741769082291065,0.0023800079097579543,0.04730265720643934
23174.0,2382.0,0.3861281392503943,60.0,1.0,7.0,2.0,30154.278373336245,0.768514491915019,0.0789937654156199,0.0051402324262892875,0.01754311582907763,0.02636441792838699,0.03714232462867098,0.02268334825536692,0.021356836661485815,0.010578929961201824,0.011682533662602633
28825.0,2948.0,-0.0221804768790281,49.0,1.0,18.0,2.0,38228.5,0.7540185967170604,0.07711524104499198,0.012006748860125958,0.017970885548815974,0.018729481882026548,0.02312410891579814,0.03910694890171744,0.03437226144271353,0.004211517574031109,0.019344206496869597
13002.0,556.0,0.1262473214341531,32.0,1.0,10.0,2.0,18396.429886572958,0.7067675635702034,0.030223255294957167,0.1211104546711593,0.008806056398890398,0.021471557268899426,0.003642010979788004,0.0027722770144654957,0.05919626801476323,0.0409552226775992,0.00505532867343708
6058.0,8499.375,0.3404408310625003,79.0,1.0,8.0,0.0,19220.804886572958,0.3151793072263064,0.4421966200654651,0.026065505599270303,0.042089808442733884,0.03662697792791675,0.05093439118100923,0.03303711787532264,0.010977687986918231,0.03919866452519969,0.003693913967162059
7932.0,69.0,0.9070557755568464,40.0,1.0,8.0,1.0,10741.0,0.7384787195002447,0.006423982809570964,0.051298761276429,0.021040871231348374,0.0145237872216387,0.05427799968086771,0.023833907235509662,0.059957172889328995,0.0004655060006935481,0.02969928284424837
13071.0,157.0,0.5268036064428512,42.0,1.0,8.0,1.0,17454.0,0.7488827732961912,0.00899507271115462,0.028933195663268043,0.041079408496164725,0.032943737636394306,0.01100034369771775,0.06136129218883183,0.033573965660742715,0.02085481826025657,0.01237538665993247
5655.0,1051.0,0.1012932645549802,38.0,1.0,11.0,2.0,11364.270573868122,0.4976122236338089,0.0924828376727026,0.1726463630008016,0.04346957355881549,0.04778133287942675,0.011903146075108291,0.009239484258452686,0.10128234649027659,0.020942830985826087,0.002639852645272196
12254.0,1469.0,0.1016737098625224,63.0,1.0,6.0,1.0,19771.429886572958,0.6197831926331001,0.07429912763000034,0.015223987349646086,0.031257223196283324,0.04825144163309756,0.05057803106194713,0.07313583291557554,0.02923410195380544,0.038107000206086414,0.02013005636265496
14381.0,1017.0,0.8094045771803405,37.0,1.0,5.0,1.0,18437.0,0.780007589195598,0.05516081762130055,0.010901990503324887,0.009329066500357615,0.007267993668883258,0.053642132377056284,0.057438845487666944,0.014590226096489524,0.00802733629100539,0.003633996834441629
9509.0,979.0,0.4868643818010812,36.0,1.0,14.0,3.0,13295.0,0.7152312845789298,0.07363670497452648,0.056261752115368546,0.013313275567406729,0.009101165783368441,0.07025197389806714,0.02783001107311011,0.019857088981894783,0.008424219568076574,0.0060925159376268075
4963.0,8117.0,0.4875727932321885,54.0,1.0,10.0,0.0,17180.429886572958,0.2888751913589322,0.47245616124530576,0.01670505337900736,0.009894979353418994,0.046273579917459416,0.04435278980767808,0.04813616426633829,0.00535493000302675,0.04385395983463672,0.024097185013620376
18813.0,1983.0,0.0958128950752033,66.0,1.0,6.0,1.0,25875.0,0.727072460958174,0.07663768086323601,0.06260869541020794,0.024579710049933486,0.0024347825992858643,0.00850241542607762,0.005449275341258839,0.07787439583430185,0.0010821255996826063,0.013758454053107423
39047.0,5030.0,0.0813834962793859,68.0,1.0,12.0,5.0,53646.5,0.7278573611925152,0.09376194142439499,0.028203144607377658,0.01727978522871057,0.03579916670090469,0.030104480198886265,0.03297512413116396,0.020541880606298864,0.00863057234184789,0.0048465417038454665
8737.0,8499.375,0.3015708906740711,71.0,1.0,10.0,0.0,22269.804886572958,0.3923249442582799,0.3816546667168614,0.009250193260524855,0.028962983752614233,0.068029333930559,0.04122173501534863,0.005119038988834143,0.016165386280528875,0.03383190319929704,0.023439810106766865
19723.0,4206.0,0.6661432047076098,66.0,1.0,19.0,3.0,29026.0,0.6794942441966022,0.14490456781883632,0.005753462393187272,0.024805346844879256,0.01991318121713918,0.03434851500603419,0.03372838133491221,0.029869771825708772,0.014228622565187685,0.012953903352325834
16207.0,638.0,0.9843236778987561,84.0,1.0,11.0,0.0,20399.037313841956,0.794498273188253,0.031275985579941094,0.022795193251837948,0.01000047187822568,0.00553947706980148,0.04622767147630792,0.020149838715577933,0.03681546264974258,0.004706104413282673,0.027991516874837565
14481.0,1031.0,0.3001345836946428,37.0,1.0,15.0,3.5,20534.0,0.7052206062860592,0.05020940854091064,0.07553326153923609,0.03808317893209711,0.009593844308980986,0.008619849962891545,0.0018992889748744083,0.08688029567117807,0.00827895194176024,0.015681308972039988
14372.0,2271.0,0.4329720461412199,65.0,1.0,5.0,1.0,20567.0,0.6987893193037908,0.11041960368347545,0.029270189968054697,0.02333835744961172,0.037487236653438824,0.007001507234883516,0.03369475356787692,0.024942869524272524,0.019448631208009767,0.015607526544427838
25464.0,1280.0,0.0534948295874103,65.0,1.0,15.0,2.0,30993.0,0.8216048758700194,0.04129964817442762,0.05514148338288812,0.01658438997004359,0.015874552267045615,0.0020004517084488377,0.0037105152656712313,0.025554157307927088,0.003581453865126145,0.014648468961867295
9568.0,68.0,0.9843236778987561,33.0,1.0,7.0,2.0,12899.0,0.741762921608164,0.00527172644955635,0.023025040522326998,0.027599038471206774,0.05349251838520414,0.04101093076198984,0.06760213917666379,0.024963175246428597,0.006977285006765757,0.008295216619154845
11533.0,111.0,0.387294290679021,69.0,1.0,12.0,2.0,15936.0,0.723707324775933,0.006965361402074791,0.06952811201350331,0.032944276901705094,0.06996736903885939,0.014620983843994831,0.01995481915188994,0.0341365459705287,0.006526104376718723,0.021649096249691916
4438.0,1148.0,0.1839790083925955,80.0,1.0,10.0,2.0,11175.429886572958,0.39712118507584615,0.10272535386819995,0.02970802916745852,0.01986500745534877,0.07221198656065972,0.06809581384468655,0.1083627208487719,0.10657308053747921,0.06741842483718201,0.02791838885616584
17941.0,8499.375,0.4144789848889739,27.0,1.0,-1.0,2.0,31509.804886572958,0.5693783254972561,0.2697374675476975,0.008505289071582666,0.01891474733829578,0.04512880992459161,0.02221530727652189,0.026626632578574096,0.006252022190678303,0.023910966345047593,0.009330429056139193
13273.0,8499.375,0.308862880379154,78.0,1.0,10.0,0.0,25678.804886572958,0.5168854238715642,0.3309879491839355,0.006698131010766898,0.014058286598179362,0.01787466356943027,0.032867573099344544,0.030453130525696013,0.002414442573648533,0.029340535393563502,0.01841986027960897
39047.0,4218.0,0.6720084118498342,45.0,1.0,13.0,2.0,51233.42988657296,0.7621390957082763,0.08232905743584679,0.0025959612704996734,0.013955731642159899,0.014502249804370357,0.03587501364795789,0.025452131554372738,0.0409107881426114,0.014705825605867391,0.007534143236187022
20495.0,2880.0,0.2222853691105866,52.0,1.0,11.0,1.0,27993.968329853284,0.7321219944702,0.10287930441933037,0.08366087880210824,0.012252639380496639,0.01657499904533656,0.0034639008076422996,0.00453669154904686,0.02596987996974069,0.0063227905841046796,0.012216917399795482
15447.0,2470.0,0.0968668732267962,61.0,1.0,12.0,3.0,22829.0,0.6766393592507803,0.10819571550135479,0.06610013550264954,0.03329098938503224,0.00538788380836706,0.006789609677210523,0.008541767013264851,0.07354680418088044,0.0016207455358502538,0.019886985764216627
5808.0,4276.0,0.3772197795413153,68.0,1.0,11.0,2.0,14974.036946258671,0.3878713523986609,0.28556093368744384,0.016895911184032577,0.08270982609258634,0.06381291453378743,0.054093628691962006,0.04594619325934551,0.0351942497785975,0.0035394596551530694,0.0243755240402051
27671.0,4881.0,0.2948555068239735,86.0,1.0,16.0,2.5,41730.5,0.6630881473668225,0.11696480963092988,0.020153125363575504,0.018427768614256317,0.02597620439252776,0.04793855801406991,0.03582511583655812,0.04013850770985609,0.014114376740958348,0.017373383934116814
21123.0,6172.0,0.1445167673416348,75.0,1.0,13.0,4.5,33345.0,0.6334682842001251,0.1850952161190727,0.019343229811536276,0.013225371080445731,0.05023241850282676,0.03142899975579847,0.01652421647466122,0.031279052237879586,0.008547008521376494,0.010856200297327335
8783.0,389.0,0.0620544519024242,64.0,1.0,13.0,2.0,14369.0,0.611246429039972,0.02707216906484676,0.10028533579034495,0.04426195250705023,0.0019486394185493812,0.027420140389587722,0.007864151939145718,0.12874939015415554,0.02094787374940585,0.03020391098751541
11748.0,3007.0,0.0487000090505459,56.0,1.0,17.0,2.0,18203.939111045176,0.6453548247882492,0.1651840277611734,0.11607377807095426,0.014886887769630196,0.026752451453173082,0.001977593947257148,0.005270239036338101,0.010657034049107963,0.009558370745076214,0.00428478688572382
39047.0,603.0,0.3754775304388258,65.0,1.0,18.0,2.0,44037.0,0.8866861936855686,0.013693030829318458,0.015464268648036269,0.008084111070045391,0.012716579211307357,0.026341485509136668,0.01664509386051481,0.007402865755153926,0.0031791448028268394,0.009787224357274056
33638.0,5350.0,0.1186399888586964,51.0,1.0,17.0,4.0,45460.5,0.7399390663544416,0.11768458306071297,0.010030685958071984,0.009436763763186144,0.04224546575104659,0.017531703308296866,0.025406671670116537,0.020215351744447704,0.007633000060199514,0.009876706129768247
